iotID,DateTime,Latitude,Longitude,StepDistance,AccelerometerMag,tripID
11080_SO60764_222,2008-01-21T19:45:58,-31.93719,115.87815,0.038,6.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:46:08,-31.93753,115.87851,0.051,5.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:46:18,-31.93746,115.87825,0.026,5.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:46:28,-31.93706,115.87806,0.047,3.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:46:38,-31.93685,115.87839,0.038,2.0,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:46:48,-31.93723,115.87834,0.042,9.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:46:58,-31.93765,115.87842,0.047,6.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:47:08,-31.93798,115.87846,0.036,0.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:47:18,-31.93846,115.87821,0.059,0.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:47:28,-31.93832,115.87858,0.038,8.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:47:38,-31.93868,115.87834,0.045,3.0,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:47:48,-31.93899,115.87789,0.054,1.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:47:58,-31.93880,115.87831,0.044,6.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:48:08,-31.93879,115.87803,0.026,3.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:48:18,-31.93832,115.87790,0.053,0.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:48:28,-31.93828,115.87747,0.041,7.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:48:38,-31.93831,115.87699,0.045,9.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:48:48,-31.93875,115.87709,0.050,6.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:48:58,-31.93890,115.87739,0.032,8.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:49:08,-31.93908,115.87763,0.030,6.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:49:18,-31.93940,115.87767,0.036,3.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:49:28,-31.93929,115.87737,0.031,8.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:49:38,-31.93902,115.87705,0.042,0.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:49:48,-31.93913,115.87673,0.032,6.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:49:58,-31.93916,115.87628,0.042,0.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:50:08,-31.93911,115.87637,0.010,3.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:50:18,-31.93928,115.87609,0.033,8.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:50:28,-31.93956,115.87630,0.037,0.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:50:38,-31.93956,115.87650,0.019,0.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:50:48,-31.93956,115.87683,0.031,5.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:50:58,-31.93984,115.87627,0.061,7.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:51:08,-31.93995,115.87632,0.014,6.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:51:18,-31.93955,115.87655,0.050,2.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:51:28,-31.93951,115.87620,0.034,8.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:51:38,-31.93988,115.87597,0.047,4.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:51:48,-31.93991,115.87560,0.036,3.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:51:58,-31.93976,115.87594,0.036,1.8,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:52:08,-31.93999,115.87615,0.032,3.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:52:18,-31.93986,115.87667,0.052,7.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:52:28,-31.93964,115.87641,0.035,6.0,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:52:38,-31.93967,115.87615,0.025,2.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:52:48,-31.93953,115.87655,0.041,3.0,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:52:58,-31.93940,115.87639,0.021,0.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:53:08,-31.93916,115.87626,0.029,6.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:53:18,-31.93916,115.87590,0.034,8.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:53:28,-31.93891,115.87599,0.029,7.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:53:38,-31.93926,115.87593,0.040,9.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:53:48,-31.93885,115.87578,0.048,7.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:53:58,-31.93898,115.87531,0.047,9.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:54:08,-31.93900,115.87574,0.041,8.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:54:18,-31.93931,115.87578,0.034,5.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:54:28,-31.93942,115.87613,0.035,0.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:54:38,-31.93895,115.87610,0.052,9.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:54:48,-31.93929,115.87605,0.038,2.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:54:58,-31.93894,115.87621,0.042,1.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:55:08,-31.93858,115.87624,0.041,2.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:55:18,-31.93864,115.87675,0.049,3.8,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:55:28,-31.93842,115.87675,0.024,1.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:55:38,-31.93843,115.87645,0.028,9.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:55:48,-31.93864,115.87628,0.029,9.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:55:58,-31.93904,115.87636,0.044,1.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:56:08,-31.93867,115.87634,0.040,5.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:56:18,-31.93840,115.87621,0.033,1.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:56:28,-31.93826,115.87629,0.018,2.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:56:38,-31.93864,115.87634,0.042,5.0,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:56:48,-31.93843,115.87645,0.025,1.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:56:58,-31.93875,115.87648,0.036,4.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:57:08,-31.93872,115.87603,0.043,1.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:57:18,-31.93848,115.87571,0.041,3.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:57:28,-31.93877,115.87605,0.046,1.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:57:38,-31.93853,115.87638,0.041,0.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:57:48,-31.93844,115.87596,0.041,2.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:57:58,-31.93828,115.87563,0.036,3.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:58:08,-31.93796,115.87549,0.038,5.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:58:18,-31.93773,115.87532,0.030,8.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:58:28,-31.93794,115.87493,0.044,4.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:58:38,-31.93827,115.87528,0.050,0.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:58:48,-31.93787,115.87551,0.049,4.8,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:58:58,-31.93780,115.87581,0.030,5.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:59:08,-31.93809,115.87611,0.043,1.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:59:18,-31.93810,115.87655,0.042,5.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:59:28,-31.93785,115.87621,0.042,5.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:59:38,-31.93839,115.87631,0.060,2.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:59:48,-31.93870,115.87641,0.036,6.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T19:59:58,-31.93846,115.87667,0.037,5.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:00:08,-31.93795,115.87674,0.056,2.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:00:18,-31.93837,115.87655,0.050,1.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:00:28,-31.93867,115.87645,0.034,4.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:00:38,-31.93820,115.87640,0.052,9.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:00:48,-31.93867,115.87641,0.052,1.8,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:00:58,-31.93909,115.87690,0.065,4.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:01:08,-31.93905,115.87724,0.033,9.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:01:18,-31.93926,115.87747,0.032,8.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:01:28,-31.93969,115.87734,0.049,9.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:01:38,-31.93994,115.87714,0.034,3.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:01:48,-31.93972,115.87737,0.033,7.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:01:58,-31.93975,115.87774,0.035,8.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:02:08,-31.93929,115.87768,0.051,5.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:02:18,-31.93951,115.87791,0.032,8.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:02:28,-31.93966,115.87836,0.046,8.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:02:38,-31.93934,115.87824,0.037,5.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:02:48,-31.93899,115.87813,0.041,8.0,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:02:58,-31.93942,115.87793,0.052,2.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:03:08,-31.93953,115.87834,0.040,4.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:03:18,-31.93980,115.87803,0.042,4.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:03:28,-31.93951,115.87780,0.039,0.0,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:03:38,-31.93983,115.87798,0.040,5.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:03:48,-31.93982,115.87757,0.039,5.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:03:58,-31.94020,115.87751,0.042,4.0,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:04:08,-31.94027,115.87694,0.055,4.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:04:18,-31.94063,115.87691,0.040,5.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:04:28,-31.94100,115.87675,0.044,9.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:04:38,-31.94090,115.87705,0.031,6.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:04:48,-31.94066,115.87675,0.038,0.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:04:58,-31.94063,115.87711,0.034,3.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:05:08,-31.94094,115.87734,0.040,3.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:05:18,-31.94112,115.87721,0.023,3.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:05:28,-31.94105,115.87694,0.027,1.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:05:38,-31.94070,115.87735,0.055,2.9,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:05:48,-31.94100,115.87687,0.056,1.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:05:58,-31.94082,115.87646,0.044,8.8,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:06:08,-31.94064,115.87674,0.034,0.8,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:06:18,-31.94041,115.87699,0.035,0.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:06:28,-31.94060,115.87701,0.022,7.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:06:38,-31.94095,115.87697,0.039,10.0,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:06:48,-31.94074,115.87696,0.024,9.2,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:06:58,-31.94094,115.87733,0.042,7.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:07:08,-31.94120,115.87745,0.031,4.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:07:18,-31.94122,115.87712,0.031,3.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:07:28,-31.94129,115.87676,0.035,2.5,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:07:38,-31.94157,115.87651,0.039,5.6,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:07:48,-31.94162,115.87622,0.028,4.7,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:07:58,-31.94167,115.87566,0.053,0.1,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:08:08,-31.94211,115.87571,0.049,1.4,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:08:18,-31.94187,115.87551,0.033,6.3,23f7462a-b928-465d-9aeb-c695f558dd72
11080_SO60764_222,2008-01-21T20:08:28,-31.94205,115.87521,0.035,1.7,23f7462a-b928-465d-9aeb-c695f558dd72
