iotID,DateTime,Latitude,Longitude,StepDistance,AccelerometerMag,tripID
11013_SO74908_222,2008-09-06T07:36:37,44.54134,-122.90869,0.043,0.1,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:36:47,44.54154,-122.90918,0.045,9.6,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:36:57,44.54146,-122.90965,0.038,2.6,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:37:07,44.54154,-122.90917,0.039,7.6,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:37:17,44.54121,-122.90952,0.046,2.6,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:37:27,44.54116,-122.90902,0.040,3.8,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:37:37,44.54135,-122.90940,0.038,6.2,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:37:47,44.54142,-122.90889,0.041,4.0,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:37:57,44.54130,-122.90945,0.046,8.1,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:38:07,44.54109,-122.90898,0.044,0.6,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:38:17,44.54140,-122.90862,0.045,2.3,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:38:27,44.54176,-122.90885,0.044,8.3,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:38:37,44.54210,-122.90886,0.038,2.6,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:38:47,44.54181,-122.90861,0.038,7.4,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:38:57,44.54145,-122.90875,0.042,6.5,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:39:07,44.54109,-122.90865,0.040,0.5,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:39:17,44.54116,-122.90820,0.037,7.3,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:39:27,44.54098,-122.90775,0.040,9.1,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:39:37,44.54059,-122.90772,0.044,7.6,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:39:47,44.54054,-122.90725,0.037,5.7,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:39:57,44.54085,-122.90714,0.036,0.8,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:40:07,44.54041,-122.90716,0.049,7.3,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:40:17,44.54055,-122.90665,0.043,0.5,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:40:27,44.54078,-122.90677,0.028,5.2,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:40:37,44.54053,-122.90724,0.046,6.1,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-06T07:40:47,44.54086,-122.90707,0.039,4.6,f102e890-3e27-420c-b0b5-426f0ab0badb
11013_SO74908_222,2008-09-09T05:21:55,44.55720,-122.89803,0.000,0.0,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:22:05,44.55694,-122.89825,0.033,1.7,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:22:15,44.55692,-122.89875,0.040,5.9,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:22:25,44.55663,-122.89897,0.036,3.6,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:22:35,44.55658,-122.89939,0.034,5.0,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:22:45,44.55687,-122.89931,0.033,5.4,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:22:55,44.55704,-122.89896,0.034,2.3,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:23:05,44.55736,-122.89897,0.036,5.8,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:23:15,44.55755,-122.89875,0.027,3.1,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:23:25,44.55718,-122.89863,0.043,9.2,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:23:35,44.55746,-122.89874,0.032,8.5,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:23:45,44.55762,-122.89920,0.040,3.8,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:23:55,44.55751,-122.89878,0.036,3.4,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:24:05,44.55771,-122.89841,0.037,3.6,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:24:15,44.55782,-122.89870,0.026,0.5,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:24:25,44.55817,-122.89865,0.039,0.3,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:24:35,44.55837,-122.89901,0.036,1.4,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:24:45,44.55808,-122.89872,0.039,1.5,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:24:55,44.55824,-122.89836,0.033,8.2,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:25:05,44.55845,-122.89813,0.030,7.0,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:25:15,44.55851,-122.89857,0.036,9.2,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:25:25,44.55849,-122.89890,0.026,6.5,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:25:35,44.55880,-122.89907,0.037,0.5,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T05:25:45,44.55878,-122.89860,0.038,4.8,311ab8e0-0783-42ab-b592-11e9db494e30
11013_SO74908_222,2008-09-09T20:03:02,44.54837,-122.89351,0.000,0.0,ad4d6263-91e4-4b8a-a2c2-58e9c2bb82be
11013_SO74908_222,2008-09-13T07:12:05,44.53403,-122.88912,0.000,0.0,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:12:15,44.53395,-122.88877,0.029,7.2,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:12:25,44.53382,-122.88917,0.034,9.5,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:12:35,44.53386,-122.88871,0.036,2.3,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:12:45,44.53377,-122.88919,0.040,8.9,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:12:55,44.53379,-122.88963,0.035,1.0,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:13:05,44.53376,-122.89010,0.037,5.8,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:13:15,44.53343,-122.89010,0.037,0.4,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:13:25,44.53372,-122.89005,0.033,5.1,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:13:35,44.53342,-122.89008,0.034,3.5,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:13:45,44.53358,-122.89059,0.044,5.9,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:13:55,44.53346,-122.89022,0.032,7.4,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:14:05,44.53310,-122.89046,0.045,3.9,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:14:15,44.53309,-122.89007,0.031,7.1,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:14:25,44.53314,-122.88956,0.041,9.8,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:14:35,44.53326,-122.88919,0.032,7.0,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:14:45,44.53344,-122.88956,0.035,1.0,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:14:55,44.53309,-122.88957,0.039,7.0,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:15:05,44.53304,-122.88918,0.031,8.0,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:15:15,44.53290,-122.88960,0.036,2.2,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:15:25,44.53299,-122.89006,0.038,8.3,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:15:35,44.53280,-122.89045,0.038,8.5,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:15:45,44.53295,-122.89096,0.043,5.8,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:15:55,44.53314,-122.89135,0.038,5.0,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:16:05,44.53306,-122.89187,0.042,6.9,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:16:15,44.53329,-122.89147,0.041,7.7,80697fbf-a20f-45d6-b42e-13dfc37fddf1
11013_SO74908_222,2008-09-13T07:16:25,44.53356,-122.89125,0.035,3.8,80697fbf-a20f-45d6-b42e-13dfc37fddf1
