iotID,DateTime,Latitude,Longitude,StepDistance,AccelerometerMag,tripID
11056_SO59194_222,2008-01-02T20:35:50,-25.26188,133.76670,0.047,4.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:36:00,-25.26224,133.76643,0.049,5.1,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:36:10,-25.26189,133.76677,0.052,8.7,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:36:20,-25.26155,133.76714,0.053,4.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:36:30,-25.26163,133.76758,0.045,5.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:36:40,-25.26206,133.76766,0.048,6.5,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:36:50,-25.26252,133.76786,0.055,0.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:37:00,-25.26215,133.76764,0.047,5.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:37:10,-25.26261,133.76783,0.054,6.8,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:37:20,-25.26311,133.76781,0.056,1.1,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:37:30,-25.26343,133.76804,0.042,7.9,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:37:40,-25.26312,133.76773,0.047,4.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:37:50,-25.26282,133.76800,0.043,4.3,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:38:00,-25.26237,133.76812,0.051,5.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:38:10,-25.26212,133.76767,0.053,9.0,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:38:20,-25.26235,133.76717,0.056,9.0,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:38:30,-25.26228,133.76757,0.041,5.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:38:40,-25.26190,133.76731,0.050,7.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:38:50,-25.26158,133.76766,0.050,9.1,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:39:00,-25.26134,133.76732,0.044,0.9,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:39:10,-25.26103,133.76770,0.052,0.1,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:39:20,-25.26105,133.76717,0.054,1.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:39:30,-25.26143,133.76724,0.043,7.0,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:39:40,-25.26173,133.76753,0.044,5.3,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:39:50,-25.26130,133.76763,0.049,8.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:40:00,-25.26089,133.76778,0.048,5.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:40:10,-25.26133,133.76806,0.057,1.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:40:20,-25.26128,133.76763,0.044,3.1,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:40:30,-25.26160,133.76803,0.054,1.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:40:40,-25.26132,133.76839,0.048,9.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:40:50,-25.26134,133.76798,0.042,8.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:41:00,-25.26171,133.76835,0.055,3.8,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:41:10,-25.26214,133.76839,0.048,5.7,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:41:20,-25.26200,133.76789,0.053,4.1,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:41:30,-25.26216,133.76829,0.044,7.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:41:40,-25.26246,133.76825,0.035,6.5,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:41:50,-25.26258,133.76791,0.036,6.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:42:00,-25.26274,133.76836,0.049,7.7,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:42:10,-25.26317,133.76855,0.051,1.7,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:42:20,-25.26280,133.76840,0.043,2.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:42:30,-25.26239,133.76839,0.046,3.7,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:42:40,-25.26199,133.76854,0.047,2.0,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:42:50,-25.26222,133.76907,0.059,7.5,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:43:00,-25.26251,133.76880,0.042,7.9,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:43:10,-25.26288,133.76845,0.053,8.9,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:43:20,-25.26286,133.76895,0.051,3.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:43:30,-25.26328,133.76901,0.047,7.3,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:43:40,-25.26313,133.76943,0.046,6.1,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:43:50,-25.26328,133.76973,0.034,0.1,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:44:00,-25.26374,133.76964,0.052,0.5,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:44:10,-25.26330,133.76973,0.050,1.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:44:20,-25.26353,133.76942,0.041,1.5,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:44:30,-25.26399,133.76927,0.053,7.9,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:44:40,-25.26435,133.76895,0.052,1.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:44:50,-25.26391,133.76916,0.053,8.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:45:00,-25.26410,133.76884,0.039,5.8,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:45:10,-25.26427,133.76934,0.054,6.7,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:45:20,-25.26438,133.76975,0.043,8.9,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:45:30,-25.26433,133.76923,0.053,9.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:45:40,-25.26485,133.76940,0.061,9.0,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:45:50,-25.26454,133.76974,0.049,2.7,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:46:00,-25.26490,133.76988,0.043,2.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:46:10,-25.26453,133.77020,0.053,6.9,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:46:20,-25.26484,133.76994,0.043,6.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:46:30,-25.26485,133.76953,0.042,9.5,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:46:40,-25.26503,133.76996,0.048,1.5,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:46:50,-25.26491,133.76947,0.051,4.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:47:00,-25.26446,133.76947,0.051,9.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:47:10,-25.26483,133.76932,0.044,0.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:47:20,-25.26522,133.76940,0.044,0.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:47:30,-25.26561,133.76905,0.055,1.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:47:40,-25.26588,133.76948,0.053,0.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:47:50,-25.26580,133.76982,0.035,9.1,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:48:00,-25.26565,133.77039,0.060,8.7,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:48:10,-25.26551,133.77088,0.052,5.3,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:48:20,-25.26589,133.77121,0.054,6.9,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:48:30,-25.26550,133.77127,0.044,7.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:48:40,-25.26581,133.77117,0.036,3.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:48:50,-25.26561,133.77145,0.036,3.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:49:00,-25.26523,133.77111,0.054,8.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:49:10,-25.26532,133.77167,0.057,8.0,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:49:20,-25.26580,133.77183,0.056,6.5,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:49:30,-25.26605,133.77216,0.043,7.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:49:40,-25.26646,133.77217,0.045,5.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:49:50,-25.26635,133.77180,0.039,0.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:50:00,-25.26675,133.77206,0.052,0.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:50:10,-25.26687,133.77153,0.055,4.7,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:50:20,-25.26706,133.77203,0.055,5.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:50:30,-25.26748,133.77204,0.047,9.2,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:50:40,-25.26749,133.77262,0.058,9.8,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:50:50,-25.26747,133.77309,0.047,9.1,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:51:00,-25.26756,133.77269,0.041,3.4,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:51:10,-25.26723,133.77222,0.060,8.3,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:51:20,-25.26750,133.77261,0.050,8.0,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:51:30,-25.26797,133.77279,0.055,6.6,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:51:40,-25.26802,133.77329,0.051,9.0,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-02T20:51:50,-25.26809,133.77372,0.044,9.7,eadf0f01-88f6-4863-aa87-87bad0aa3c4c
11056_SO59194_222,2008-01-12T12:16:14,-25.25207,133.78124,0.000,0.0,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:16:24,-25.25229,133.78149,0.035,9.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:16:34,-25.25194,133.78138,0.040,5.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:16:44,-25.25233,133.78146,0.044,9.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:16:54,-25.25212,133.78102,0.050,3.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:17:04,-25.25174,133.78079,0.049,2.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:17:14,-25.25149,133.78111,0.042,2.2,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:17:24,-25.25127,133.78067,0.050,9.3,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:17:34,-25.25084,133.78081,0.050,1.2,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:17:44,-25.25047,133.78056,0.048,9.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:17:54,-25.25083,133.78035,0.045,8.4,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:18:04,-25.25115,133.78067,0.048,5.3,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:18:14,-25.25079,133.78072,0.040,2.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:18:24,-25.25063,133.78109,0.041,2.5,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:18:34,-25.25024,133.78118,0.044,5.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:18:44,-25.25000,133.78157,0.047,9.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:18:54,-25.25040,133.78159,0.044,5.4,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:19:04,-25.24993,133.78143,0.055,1.9,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:19:14,-25.25030,133.78116,0.049,4.3,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:19:24,-25.25072,133.78116,0.047,7.2,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:19:34,-25.25040,133.78097,0.041,0.9,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:19:44,-25.25057,133.78135,0.042,0.3,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:19:54,-25.25019,133.78112,0.047,1.2,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:20:04,-25.24997,133.78155,0.050,1.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:20:14,-25.25033,133.78194,0.055,1.5,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:20:24,-25.25022,133.78147,0.048,7.2,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:20:34,-25.25042,133.78111,0.043,4.5,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:20:44,-25.25007,133.78130,0.043,6.4,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:20:54,-25.25003,133.78080,0.050,9.5,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:21:04,-25.25036,133.78066,0.039,1.5,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:21:14,-25.25083,133.78078,0.053,7.6,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:21:24,-25.25060,133.78122,0.051,0.9,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:21:34,-25.25026,133.78090,0.050,0.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:21:44,-25.24999,133.78121,0.044,7.0,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:21:54,-25.24980,133.78168,0.051,1.0,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:22:04,-25.24970,133.78124,0.046,8.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:22:14,-25.24927,133.78133,0.048,1.6,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:22:24,-25.24966,133.78157,0.050,6.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:22:34,-25.24990,133.78201,0.052,2.3,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:22:44,-25.25009,133.78231,0.037,7.0,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:22:54,-25.24994,133.78180,0.054,4.4,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:23:04,-25.25031,133.78151,0.051,7.0,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:23:14,-25.25047,133.78196,0.049,6.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:23:24,-25.25023,133.78158,0.046,3.7,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:23:34,-25.24984,133.78167,0.045,1.7,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:23:44,-25.25018,133.78133,0.051,0.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:23:54,-25.25020,133.78171,0.038,3.6,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:24:04,-25.25060,133.78164,0.045,2.7,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:24:14,-25.25019,133.78191,0.053,2.5,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:24:24,-25.25001,133.78218,0.034,9.5,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:24:34,-25.25011,133.78252,0.036,6.3,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:24:44,-25.24987,133.78287,0.043,8.9,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:24:54,-25.24985,133.78241,0.047,8.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:25:04,-25.24978,133.78277,0.037,5.0,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:25:14,-25.24943,133.78276,0.038,8.3,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:25:24,-25.24957,133.78325,0.052,0.2,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:25:34,-25.24914,133.78300,0.054,6.2,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:25:44,-25.24930,133.78256,0.047,7.4,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:25:54,-25.24971,133.78232,0.052,7.3,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:26:04,-25.25009,133.78263,0.052,0.4,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:26:14,-25.24965,133.78264,0.048,0.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:26:24,-25.24939,133.78222,0.051,3.0,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:26:34,-25.24896,133.78213,0.048,4.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:26:44,-25.24907,133.78255,0.044,0.6,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:26:54,-25.24908,133.78211,0.044,4.4,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:27:04,-25.24926,133.78258,0.052,6.7,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:27:14,-25.24887,133.78260,0.043,9.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:27:24,-25.24887,133.78307,0.048,3.4,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:27:34,-25.24860,133.78271,0.048,8.3,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:27:44,-25.24822,133.78300,0.051,0.0,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:27:54,-25.24849,133.78260,0.050,1.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:28:04,-25.24808,133.78234,0.052,7.1,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:28:14,-25.24852,133.78211,0.053,5.3,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:28:24,-25.24895,133.78222,0.049,4.9,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:28:34,-25.24908,133.78268,0.049,9.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:28:44,-25.24919,133.78230,0.041,9.0,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:28:54,-25.24930,133.78283,0.055,6.2,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:29:04,-25.24893,133.78271,0.042,1.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:29:14,-25.24871,133.78231,0.048,5.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:29:24,-25.24820,133.78222,0.056,9.6,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:29:34,-25.24781,133.78229,0.044,2.0,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:29:44,-25.24745,133.78201,0.049,7.2,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:29:54,-25.24732,133.78159,0.045,4.8,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:30:04,-25.24699,133.78192,0.050,9.9,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:30:14,-25.24722,133.78153,0.047,7.7,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:30:24,-25.24750,133.78124,0.043,0.2,717a1463-2cda-457c-a5de-6971deb9e74d
11056_SO59194_222,2008-01-12T12:30:34,-25.24715,133.78143,0.044,7.5,717a1463-2cda-457c-a5de-6971deb9e74d
