iotID,DateTime,Latitude,Longitude,StepDistance,AccelerometerMag,tripID
11051_SO74253_222,2008-07-23T19:55:42,-26.79736,153.12086,0.066,5.5,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:55:52,-26.79681,153.12131,0.076,3.9,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:56:02,-26.79689,153.12114,0.019,9.3,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:56:12,-26.79741,153.12145,0.065,2.5,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:56:22,-26.79713,153.12102,0.052,9.3,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:56:32,-26.79664,153.12108,0.055,8.0,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:56:42,-26.79613,153.12145,0.067,5.8,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:56:52,-26.79620,153.12165,0.021,2.8,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:57:02,-26.79611,153.12121,0.045,1.4,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:57:12,-26.79641,153.12113,0.034,4.6,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:57:22,-26.79619,153.12149,0.042,9.4,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:57:32,-26.79686,153.12161,0.074,5.8,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:57:42,-26.79652,153.12146,0.040,6.1,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:57:52,-26.79629,153.12178,0.041,9.7,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:58:02,-26.79599,153.12179,0.033,4.7,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:58:12,-26.79543,153.12154,0.067,1.3,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:58:22,-26.79502,153.12130,0.052,0.5,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:58:32,-26.79469,153.12100,0.047,8.6,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:58:42,-26.79417,153.12099,0.058,3.6,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:58:52,-26.79474,153.12115,0.066,9.5,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:59:02,-26.79473,153.12066,0.049,3.3,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:59:12,-26.79452,153.12011,0.059,5.2,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:59:22,-26.79473,153.12064,0.058,9.3,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:59:32,-26.79494,153.12025,0.045,3.8,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:59:42,-26.79546,153.12050,0.062,4.8,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T19:59:52,-26.79532,153.12104,0.055,9.6,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T20:00:02,-26.79527,153.12062,0.042,8.6,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T20:00:12,-26.79499,153.12015,0.057,0.2,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T20:00:22,-26.79506,153.12058,0.044,6.6,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T20:00:32,-26.79540,153.12048,0.038,5.3,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T20:00:42,-26.79588,153.12077,0.060,0.8,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T20:00:52,-26.79648,153.12049,0.072,5.7,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T20:01:02,-26.79655,153.12032,0.019,2.2,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T20:01:12,-26.79597,153.12021,0.065,4.0,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T20:01:22,-26.79631,153.12003,0.041,4.4,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-23T20:01:32,-26.79601,153.11941,0.070,0.5,863087ad-46d2-44da-ae3b-1ffbb5c04f86
11051_SO74253_222,2008-07-31T18:39:11,-26.81284,153.13750,0.000,0.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:39:21,-26.81241,153.13748,0.047,3.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:39:31,-26.81224,153.13714,0.039,9.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:39:41,-26.81216,153.13784,0.070,2.3,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:39:51,-26.81195,153.13722,0.066,4.7,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:40:01,-26.81194,153.13795,0.072,0.4,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:40:11,-26.81177,153.13760,0.040,5.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:40:21,-26.81125,153.13791,0.066,5.3,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:40:31,-26.81120,153.13824,0.034,4.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:40:41,-26.81158,153.13861,0.056,9.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:40:51,-26.81198,153.13866,0.044,5.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:41:01,-26.81207,153.13842,0.026,7.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:41:11,-26.81160,153.13829,0.054,4.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:41:21,-26.81195,153.13857,0.048,0.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:41:31,-26.81159,153.13837,0.045,2.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:41:41,-26.81188,153.13898,0.069,0.7,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:41:51,-26.81231,153.13892,0.047,2.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:42:01,-26.81260,153.13882,0.034,0.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:42:11,-26.81295,153.13882,0.039,3.7,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:42:21,-26.81267,153.13851,0.044,6.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:42:31,-26.81305,153.13848,0.043,7.4,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:42:41,-26.81331,153.13854,0.029,9.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:42:51,-26.81297,153.13867,0.040,6.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:43:01,-26.81275,153.13881,0.028,3.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:43:11,-26.81318,153.13870,0.049,6.1,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:43:21,-26.81311,153.13804,0.066,7.3,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:43:31,-26.81366,153.13762,0.073,0.6,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:43:41,-26.81349,153.13696,0.068,2.7,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:43:51,-26.81341,153.13632,0.064,7.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:44:01,-26.81370,153.13715,0.089,5.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:44:11,-26.81417,153.13707,0.053,5.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:44:21,-26.81463,153.13729,0.055,7.6,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:44:31,-26.81396,153.13720,0.074,2.1,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:44:41,-26.81364,153.13697,0.042,6.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:44:51,-26.81330,153.13692,0.038,4.3,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:45:01,-26.81296,153.13651,0.056,7.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:45:11,-26.81329,153.13672,0.043,5.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:45:21,-26.81322,153.13636,0.037,3.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:45:31,-26.81325,153.13597,0.039,8.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:45:41,-26.81360,153.13606,0.041,3.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:45:51,-26.81393,153.13655,0.060,5.4,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:46:01,-26.81460,153.13678,0.078,3.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:46:11,-26.81465,153.13638,0.040,7.7,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:46:21,-26.81434,153.13672,0.047,3.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:46:31,-26.81386,153.13689,0.056,5.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:46:41,-26.81391,153.13651,0.038,3.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:46:51,-26.81437,153.13641,0.053,5.7,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:47:01,-26.81449,153.13590,0.052,3.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:47:11,-26.81442,153.13529,0.061,8.6,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:47:21,-26.81436,153.13508,0.022,9.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:47:31,-26.81445,153.13559,0.052,5.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:47:41,-26.81422,153.13533,0.036,6.4,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:47:51,-26.81479,153.13525,0.064,0.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:48:01,-26.81477,153.13484,0.041,2.3,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:48:11,-26.81504,153.13511,0.040,7.6,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:48:21,-26.81540,153.13445,0.077,0.4,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:48:31,-26.81512,153.13458,0.034,7.1,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:48:41,-26.81550,153.13452,0.042,9.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:48:51,-26.81595,153.13436,0.053,7.7,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:49:01,-26.81579,153.13395,0.045,9.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:49:11,-26.81596,153.13349,0.049,8.4,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:49:21,-26.81552,153.13336,0.050,1.7,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:49:31,-26.81498,153.13309,0.066,2.4,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:49:41,-26.81486,153.13319,0.016,2.6,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:49:51,-26.81425,153.13332,0.068,4.6,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:50:01,-26.81457,153.13364,0.048,0.7,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:50:11,-26.81444,153.13396,0.035,3.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:50:21,-26.81500,153.13432,0.072,0.6,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:50:31,-26.81480,153.13419,0.026,5.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:50:41,-26.81477,153.13390,0.029,9.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:50:51,-26.81411,153.13400,0.075,7.1,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:51:01,-26.81435,153.13343,0.063,6.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:51:11,-26.81465,153.13365,0.041,8.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:51:21,-26.81492,153.13365,0.030,0.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:51:31,-26.81532,153.13350,0.047,1.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:51:41,-26.81535,153.13298,0.053,9.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:51:51,-26.81585,153.13313,0.058,2.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:52:01,-26.81576,153.13358,0.046,2.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:52:11,-26.81609,153.13367,0.037,4.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:52:21,-26.81606,153.13292,0.074,8.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:52:31,-26.81566,153.13246,0.063,6.4,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:52:41,-26.81598,153.13231,0.039,4.9,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:52:51,-26.81656,153.13220,0.065,6.7,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:53:01,-26.81604,153.13221,0.058,5.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:53:11,-26.81586,153.13143,0.081,1.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:53:21,-26.81616,153.13113,0.044,5.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:53:31,-26.81617,153.13169,0.055,3.1,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:53:41,-26.81593,153.13118,0.057,0.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:53:51,-26.81576,153.13139,0.028,7.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:54:01,-26.81589,153.13100,0.042,4.0,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:54:11,-26.81545,153.13083,0.052,8.2,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:54:21,-26.81520,153.13035,0.055,6.6,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:54:31,-26.81540,153.13060,0.034,7.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:54:41,-26.81565,153.13034,0.038,4.1,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:54:51,-26.81610,153.13068,0.060,1.4,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:55:01,-26.81642,153.13062,0.036,1.8,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:55:11,-26.81695,153.13090,0.065,8.5,dc2baffe-982b-43e2-afae-6baa9b168ce5
11051_SO74253_222,2008-07-31T18:55:21,-26.81732,153.13065,0.048,7.6,dc2baffe-982b-43e2-afae-6baa9b168ce5
