iotID,DateTime,Latitude,Longitude,StepDistance,AccelerometerMag,tripID
11086_SO73610_222,2008-07-20T18:00:50,34.02702,-118.48200,0.062,9.1,0793c7c9-3656-43a4-9f15-da7b913c742f
11086_SO73610_222,2008-07-20T18:01:00,34.02671,-118.48237,0.048,5.7,0793c7c9-3656-43a4-9f15-da7b913c742f
11086_SO73610_222,2008-07-20T18:01:10,34.02725,-118.48216,0.062,5.5,0793c7c9-3656-43a4-9f15-da7b913c742f
11086_SO73610_222,2008-07-20T18:01:20,34.02777,-118.48273,0.079,3.3,0793c7c9-3656-43a4-9f15-da7b913c742f
11086_SO73610_222,2008-07-20T18:01:30,34.02784,-118.48204,0.064,7.8,0793c7c9-3656-43a4-9f15-da7b913c742f
11086_SO73610_222,2008-07-20T18:01:40,34.02808,-118.48138,0.066,5.2,0793c7c9-3656-43a4-9f15-da7b913c742f
11086_SO73610_222,2008-07-20T18:01:50,34.02870,-118.48109,0.074,9.5,0793c7c9-3656-43a4-9f15-da7b913c742f
11086_SO73610_222,2008-07-22T15:25:34,34.01456,-118.48629,0.000,0.0,47da8f6b-dc4b-49de-8096-736f72fb585b
11086_SO73610_222,2008-07-22T15:25:44,34.01482,-118.48567,0.064,9.7,47da8f6b-dc4b-49de-8096-736f72fb585b
11086_SO73610_222,2008-07-22T15:25:54,34.01463,-118.48503,0.062,7.1,47da8f6b-dc4b-49de-8096-736f72fb585b
11086_SO73610_222,2008-07-22T15:26:04,34.01430,-118.48447,0.064,9.8,47da8f6b-dc4b-49de-8096-736f72fb585b
11086_SO73610_222,2008-07-22T15:26:14,34.01470,-118.48486,0.057,7.4,47da8f6b-dc4b-49de-8096-736f72fb585b
11086_SO73610_222,2008-07-24T21:12:47,34.02143,-118.49979,0.000,0.0,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:12:57,34.02106,-118.50050,0.078,5.9,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:13:07,34.02158,-118.50068,0.060,0.7,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:13:17,34.02107,-118.50055,0.057,7.3,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:13:27,34.02156,-118.50067,0.055,2.5,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:13:37,34.02222,-118.50072,0.074,2.1,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:13:47,34.02271,-118.50013,0.077,7.1,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:13:57,34.02249,-118.49980,0.040,2.9,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:14:07,34.02317,-118.49965,0.076,8.7,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:14:17,34.02356,-118.49994,0.051,1.3,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:14:27,34.02397,-118.49937,0.070,0.1,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:14:37,34.02447,-118.49874,0.081,8.7,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:14:47,34.02494,-118.49850,0.056,8.0,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:14:57,34.02481,-118.49788,0.059,2.2,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:15:07,34.02413,-118.49764,0.078,0.3,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:15:17,34.02432,-118.49819,0.055,4.1,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:15:27,34.02499,-118.49836,0.076,5.4,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:15:37,34.02533,-118.49795,0.054,4.0,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:15:47,34.02573,-118.49753,0.059,8.9,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:15:57,34.02594,-118.49802,0.051,3.6,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:16:07,34.02548,-118.49760,0.064,1.4,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:16:17,34.02497,-118.49794,0.065,1.5,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:16:27,34.02559,-118.49798,0.069,5.7,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:16:37,34.02515,-118.49826,0.055,6.6,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:16:47,34.02526,-118.49892,0.062,9.2,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:16:57,34.02481,-118.49843,0.067,0.8,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:17:07,34.02407,-118.49834,0.083,8.3,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:17:17,34.02432,-118.49803,0.040,2.1,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:17:27,34.02392,-118.49858,0.067,10.0,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:17:37,34.02388,-118.49782,0.070,2.4,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:17:47,34.02445,-118.49756,0.068,9.1,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:17:57,34.02445,-118.49805,0.046,7.7,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:18:07,34.02431,-118.49745,0.058,5.1,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:18:17,34.02391,-118.49683,0.072,3.0,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:18:27,34.02363,-118.49617,0.069,4.1,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:18:37,34.02419,-118.49639,0.065,4.8,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:18:47,34.02383,-118.49682,0.057,6.4,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:18:57,34.02359,-118.49740,0.060,4.6,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:19:07,34.02405,-118.49690,0.068,5.7,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:19:17,34.02354,-118.49654,0.066,8.2,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:19:27,34.02291,-118.49691,0.078,3.4,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:19:37,34.02297,-118.49609,0.076,6.3,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:19:47,34.02255,-118.49549,0.072,4.1,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:19:57,34.02296,-118.49521,0.053,3.6,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:20:07,34.02290,-118.49588,0.062,8.9,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:20:17,34.02313,-118.49522,0.066,8.8,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:20:27,34.02293,-118.49609,0.083,9.6,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:20:37,34.02235,-118.49625,0.066,4.5,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:20:47,34.02274,-118.49678,0.065,6.6,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-24T21:20:57,34.02326,-118.49707,0.064,2.0,31b21eaa-173d-4431-b67a-4e5f6d14204c
11086_SO73610_222,2008-07-27T18:42:35,34.02879,-118.49026,0.000,0.0,7127a241-b2e7-4185-9e97-89293cc96a63
11086_SO73610_222,2008-08-02T21:53:03,34.03028,-118.47609,0.000,0.0,7d800645-bc1e-4fe8-9f1c-c4b11399f061
11086_SO73610_222,2008-08-02T21:53:13,34.02986,-118.47652,0.061,8.7,7d800645-bc1e-4fe8-9f1c-c4b11399f061
11086_SO73610_222,2008-08-02T21:53:23,34.02983,-118.47626,0.024,0.6,7d800645-bc1e-4fe8-9f1c-c4b11399f061
11086_SO73610_222,2008-08-02T21:53:33,34.03036,-118.47636,0.060,9.7,7d800645-bc1e-4fe8-9f1c-c4b11399f061
11086_SO73610_222,2008-08-02T21:53:43,34.03000,-118.47652,0.043,4.1,7d800645-bc1e-4fe8-9f1c-c4b11399f061
11086_SO73610_222,2008-08-02T21:53:53,34.02955,-118.47687,0.060,3.1,7d800645-bc1e-4fe8-9f1c-c4b11399f061
11086_SO73610_222,2008-08-02T21:54:03,34.03005,-118.47701,0.057,8.1,7d800645-bc1e-4fe8-9f1c-c4b11399f061
11086_SO73610_222,2008-08-05T19:02:59,34.01906,-118.48124,0.000,0.0,63bc21a7-7208-4113-9ce9-e162964e634c
11086_SO73610_222,2008-08-10T14:18:46,34.01586,-118.47020,0.000,0.0,20f53dbb-1760-499c-9163-e947e5107706
11086_SO73610_222,2008-08-12T20:10:42,34.02553,-118.47824,0.000,0.0,dd9885e6-d6f1-4cb9-920d-e8963b42911c
11086_SO73610_222,2008-08-14T22:11:34,34.04057,-118.48506,0.000,0.0,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:11:44,34.04083,-118.48509,0.029,3.2,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:11:54,34.04067,-118.48481,0.031,3.5,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:12:04,34.04072,-118.48450,0.029,1.6,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:12:14,34.04067,-118.48437,0.014,3.8,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:12:24,34.04084,-118.48451,0.023,3.8,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:12:34,34.04104,-118.48448,0.022,1.8,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:12:44,34.04126,-118.48461,0.028,8.8,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:12:54,34.04140,-118.48481,0.024,5.0,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:13:04,34.04115,-118.48481,0.028,5.6,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:13:14,34.04094,-118.48462,0.029,0.9,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:13:24,34.04085,-118.48496,0.033,9.4,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:13:34,34.04071,-118.48522,0.029,1.6,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:13:44,34.04084,-118.48550,0.030,0.0,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:13:54,34.04092,-118.48579,0.027,2.6,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:14:04,34.04079,-118.48583,0.015,0.5,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:14:14,34.04084,-118.48598,0.015,1.1,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-14T22:14:24,34.04064,-118.48601,0.023,5.7,c98dcbb5-88d4-4623-a13d-b75eff2cf29e
11086_SO73610_222,2008-08-15T15:28:16,34.01897,-118.50490,0.000,0.0,97423f7d-80f6-4e4c-bb15-8fcf4567dad8
11086_SO73610_222,2008-08-16T20:20:02,34.02347,-118.49044,0.000,0.0,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:20:12,34.02319,-118.49020,0.038,5.3,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:20:22,34.02283,-118.49002,0.043,9.8,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:20:32,34.02275,-118.48960,0.040,1.3,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:20:42,34.02247,-118.48988,0.041,6.7,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:20:52,34.02288,-118.49022,0.055,7.6,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:21:02,34.02315,-118.48979,0.049,3.9,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:21:12,34.02353,-118.48946,0.052,1.2,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:21:22,34.02387,-118.48982,0.050,8.1,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:21:32,34.02427,-118.48981,0.045,9.4,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:21:42,34.02471,-118.48950,0.057,2.7,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-16T20:21:52,34.02446,-118.48899,0.054,0.9,596672c1-adc9-49f4-b9be-1c7cb4997147
11086_SO73610_222,2008-08-18T07:59:33,34.02768,-118.48988,0.000,0.0,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T07:59:43,34.02772,-118.49046,0.054,3.1,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T07:59:53,34.02754,-118.48978,0.066,5.6,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:00:03,34.02747,-118.49015,0.035,9.0,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:00:13,34.02792,-118.49029,0.052,6.8,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:00:23,34.02804,-118.49081,0.051,0.3,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:00:33,34.02849,-118.49067,0.051,2.5,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:00:43,34.02806,-118.49084,0.050,2.3,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:00:53,34.02822,-118.49045,0.040,1.7,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:01:03,34.02775,-118.49046,0.052,0.1,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:01:13,34.02782,-118.48969,0.071,9.4,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:01:23,34.02799,-118.48915,0.054,6.0,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:01:33,34.02850,-118.48935,0.060,9.9,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-18T08:01:43,34.02894,-118.48896,0.060,4.1,983cc724-e434-4d49-ab92-14d61bf87753
11086_SO73610_222,2008-08-22T01:16:33,34.02426,-118.49821,0.000,0.0,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:16:43,34.02463,-118.49829,0.042,0.2,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:16:53,34.02500,-118.49825,0.041,3.6,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:17:03,34.02471,-118.49816,0.034,1.3,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:17:13,34.02441,-118.49807,0.034,0.9,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:17:23,34.02402,-118.49832,0.049,1.8,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:17:33,34.02389,-118.49805,0.029,5.1,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:17:43,34.02353,-118.49799,0.039,5.0,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:17:53,34.02325,-118.49779,0.036,2.0,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:18:03,34.02291,-118.49762,0.041,8.5,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:18:13,34.02293,-118.49810,0.044,9.9,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:18:23,34.02296,-118.49841,0.029,4.0,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:18:33,34.02336,-118.49837,0.045,7.4,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:18:43,34.02360,-118.49858,0.034,9.6,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:18:53,34.02398,-118.49855,0.042,6.6,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:19:03,34.02427,-118.49840,0.035,7.5,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:19:13,34.02391,-118.49853,0.042,2.6,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:19:23,34.02415,-118.49813,0.045,0.9,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:19:33,34.02436,-118.49811,0.024,1.8,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:19:43,34.02467,-118.49814,0.034,4.5,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:19:53,34.02449,-118.49849,0.038,8.0,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:20:03,34.02429,-118.49820,0.034,6.6,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:20:13,34.02455,-118.49857,0.044,8.4,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:20:23,34.02486,-118.49857,0.035,2.8,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:20:33,34.02492,-118.49821,0.034,9.2,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:20:43,34.02459,-118.49836,0.040,7.2,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:20:53,34.02456,-118.49806,0.028,2.0,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:21:03,34.02463,-118.49846,0.038,9.7,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:21:13,34.02495,-118.49821,0.042,5.2,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:21:23,34.02516,-118.49858,0.041,8.4,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:21:33,34.02489,-118.49854,0.030,7.5,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:21:43,34.02498,-118.49824,0.030,3.8,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:21:53,34.02518,-118.49793,0.035,0.3,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:22:03,34.02556,-118.49804,0.044,3.6,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T01:22:13,34.02539,-118.49841,0.039,4.8,e010ad61-8077-4e6b-a048-15b65cc44ec2
11086_SO73610_222,2008-08-22T23:00:01,34.00572,-118.48333,0.000,0.0,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:00:11,34.00600,-118.48379,0.053,5.7,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:00:21,34.00600,-118.48433,0.050,4.9,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:00:31,34.00625,-118.48464,0.040,1.1,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:00:41,34.00664,-118.48468,0.044,2.0,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:00:51,34.00652,-118.48413,0.052,1.1,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:01:01,34.00613,-118.48411,0.044,8.0,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:01:11,34.00628,-118.48389,0.027,3.7,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:01:21,34.00588,-118.48377,0.045,3.9,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:01:31,34.00584,-118.48328,0.045,2.7,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:01:41,34.00582,-118.48271,0.052,9.7,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:01:51,34.00618,-118.48240,0.049,0.8,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:02:01,34.00627,-118.48285,0.043,3.6,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:02:11,34.00624,-118.48335,0.046,6.3,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:02:21,34.00594,-118.48375,0.051,0.4,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:02:31,34.00624,-118.48392,0.037,0.7,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:02:41,34.00614,-118.48343,0.046,0.1,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:02:51,34.00586,-118.48366,0.037,6.0,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:03:01,34.00613,-118.48333,0.042,4.4,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:03:11,34.00649,-118.48369,0.052,1.5,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:03:21,34.00664,-118.48331,0.038,2.6,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:03:31,34.00683,-118.48384,0.053,4.6,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:03:41,34.00718,-118.48409,0.046,4.6,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:03:51,34.00742,-118.48429,0.032,5.9,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:04:01,34.00697,-118.48419,0.050,8.6,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:04:11,34.00739,-118.48419,0.046,5.5,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:04:21,34.00771,-118.48389,0.046,3.9,8e998012-d516-4135-8f0e-bc049423ffb8
11086_SO73610_222,2008-08-22T23:04:31,34.00780,-118.48351,0.036,7.6,8e998012-d516-4135-8f0e-bc049423ffb8
