iotID,DateTime,Latitude,Longitude,StepDistance,AccelerometerMag,tripID
11052_SO58766_222,2007-12-14T20:25:20,-33.96171,151.23133,0.012,6.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:25:30,-33.96186,151.23124,0.019,9.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:25:40,-33.96177,151.23123,0.010,4.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:25:50,-33.96178,151.23126,0.003,0.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:26:00,-33.96175,151.23132,0.007,7.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:26:10,-33.96177,151.23127,0.005,7.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:26:20,-33.96174,151.23127,0.004,4.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:26:30,-33.96177,151.23117,0.010,4.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:26:40,-33.96163,151.23120,0.016,3.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:26:50,-33.96177,151.23124,0.015,0.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:27:00,-33.96185,151.23133,0.012,6.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:27:10,-33.96197,151.23131,0.014,8.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:27:20,-33.96193,151.23134,0.005,8.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:27:30,-33.96189,151.23131,0.006,3.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:27:40,-33.96185,151.23151,0.019,8.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:27:50,-33.96186,151.23153,0.002,6.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:28:00,-33.96197,151.23141,0.017,9.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:28:10,-33.96202,151.23147,0.008,4.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:28:20,-33.96211,151.23153,0.011,7.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:28:30,-33.96216,151.23146,0.008,7.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:28:40,-33.96212,151.23144,0.005,8.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:28:50,-33.96208,151.23139,0.006,1.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:29:00,-33.96201,151.23137,0.008,3.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:29:10,-33.96207,151.23131,0.009,6.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:29:20,-33.96188,151.23121,0.022,4.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:29:30,-33.96186,151.23125,0.005,8.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:29:40,-33.96190,151.23128,0.005,0.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:29:50,-33.96186,151.23123,0.007,0.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:30:00,-33.96175,151.23104,0.021,6.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:30:10,-33.96169,151.23111,0.010,2.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:30:20,-33.96151,151.23119,0.021,9.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:30:30,-33.96141,151.23123,0.012,6.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:30:40,-33.96142,151.23124,0.002,2.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:30:50,-33.96134,151.23124,0.009,0.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:31:00,-33.96144,151.23123,0.012,4.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:31:10,-33.96146,151.23121,0.003,6.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:31:20,-33.96166,151.23124,0.022,4.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:31:30,-33.96168,151.23118,0.006,6.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:31:40,-33.96174,151.23113,0.008,0.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:31:50,-33.96178,151.23111,0.004,6.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:32:00,-33.96179,151.23107,0.004,1.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:32:10,-33.96178,151.23102,0.004,3.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:32:20,-33.96176,151.23103,0.002,6.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:32:30,-33.96168,151.23119,0.018,6.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:32:40,-33.96173,151.23119,0.006,0.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:32:50,-33.96171,151.23126,0.007,2.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:33:00,-33.96172,151.23129,0.003,0.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:33:10,-33.96186,151.23138,0.017,2.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:33:20,-33.96185,151.23143,0.005,7.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:33:30,-33.96185,151.23147,0.003,4.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:33:40,-33.96200,151.23155,0.019,3.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:33:50,-33.96204,151.23152,0.005,8.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:34:00,-33.96211,151.23142,0.012,5.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:34:10,-33.96214,151.23157,0.014,7.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:34:20,-33.96209,151.23146,0.011,3.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:34:30,-33.96213,151.23149,0.006,6.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:34:40,-33.96210,151.23131,0.017,3.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:34:50,-33.96226,151.23130,0.018,5.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:35:00,-33.96222,151.23126,0.006,9.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:35:10,-33.96227,151.23129,0.006,7.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:35:20,-33.96230,151.23122,0.007,1.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:35:30,-33.96243,151.23130,0.017,9.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:35:40,-33.96242,151.23114,0.015,1.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:35:50,-33.96241,151.23126,0.011,2.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:36:00,-33.96240,151.23131,0.005,2.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:36:10,-33.96238,151.23129,0.003,3.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:36:20,-33.96236,151.23129,0.002,1.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:36:30,-33.96248,151.23135,0.014,0.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:36:40,-33.96241,151.23131,0.009,5.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:36:50,-33.96254,151.23130,0.014,3.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:37:00,-33.96258,151.23123,0.008,0.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:37:10,-33.96253,151.23130,0.009,6.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:37:20,-33.96251,151.23136,0.006,2.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:37:30,-33.96253,151.23134,0.003,0.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:37:40,-33.96268,151.23139,0.017,9.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:37:50,-33.96274,151.23157,0.018,7.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:38:00,-33.96275,151.23162,0.004,3.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:38:10,-33.96284,151.23154,0.012,1.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:38:20,-33.96274,151.23170,0.018,4.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:38:30,-33.96283,151.23163,0.012,7.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:38:40,-33.96288,151.23171,0.008,0.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:38:50,-33.96295,151.23163,0.011,7.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:39:00,-33.96294,151.23157,0.006,1.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:39:10,-33.96290,151.23174,0.016,9.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:39:20,-33.96290,151.23174,0.000,1.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:39:30,-33.96278,151.23180,0.015,0.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:39:40,-33.96275,151.23187,0.007,10.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:39:50,-33.96272,151.23192,0.006,5.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:40:00,-33.96269,151.23180,0.012,6.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:40:10,-33.96272,151.23185,0.006,5.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:40:20,-33.96268,151.23188,0.006,6.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:40:30,-33.96264,151.23188,0.004,8.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:40:40,-33.96267,151.23188,0.003,5.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:40:50,-33.96263,151.23154,0.032,2.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:41:00,-33.96261,151.23150,0.005,5.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:41:10,-33.96261,151.23143,0.006,9.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:41:20,-33.96266,151.23134,0.010,0.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:41:30,-33.96267,151.23140,0.006,5.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:41:40,-33.96268,151.23142,0.002,1.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:41:50,-33.96268,151.23143,0.001,4.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:42:00,-33.96272,151.23135,0.008,9.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:42:10,-33.96281,151.23126,0.013,0.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:42:20,-33.96280,151.23125,0.001,4.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:42:30,-33.96264,151.23111,0.022,5.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:42:40,-33.96268,151.23116,0.006,1.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:42:50,-33.96270,151.23135,0.017,3.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:43:00,-33.96266,151.23126,0.010,8.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:43:10,-33.96263,151.23118,0.008,4.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:43:20,-33.96267,151.23121,0.005,2.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:43:30,-33.96264,151.23142,0.019,8.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:43:40,-33.96261,151.23130,0.012,9.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:43:50,-33.96257,151.23124,0.007,4.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:44:00,-33.96255,151.23127,0.003,0.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:44:10,-33.96265,151.23117,0.014,6.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:44:20,-33.96259,151.23111,0.008,8.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:44:30,-33.96257,151.23105,0.007,2.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:44:40,-33.96261,151.23113,0.009,3.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:44:50,-33.96263,151.23115,0.003,5.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:45:00,-33.96259,151.23121,0.007,4.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:45:10,-33.96252,151.23120,0.008,9.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:45:20,-33.96256,151.23117,0.005,4.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:45:30,-33.96240,151.23146,0.032,9.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:45:40,-33.96227,151.23129,0.021,6.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:45:50,-33.96229,151.23124,0.004,5.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:46:00,-33.96230,151.23132,0.007,0.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:46:10,-33.96231,151.23132,0.001,8.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:46:20,-33.96236,151.23123,0.010,5.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:46:30,-33.96243,151.23133,0.012,4.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:46:40,-33.96246,151.23126,0.007,0.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:46:50,-33.96244,151.23126,0.003,4.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:47:00,-33.96238,151.23121,0.008,7.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:47:10,-33.96239,151.23129,0.008,9.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:47:20,-33.96236,151.23147,0.017,0.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:47:30,-33.96241,151.23138,0.010,8.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:47:40,-33.96233,151.23134,0.010,2.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:47:50,-33.96239,151.23121,0.013,8.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:48:00,-33.96237,151.23110,0.010,2.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:48:10,-33.96225,151.23092,0.021,9.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:48:20,-33.96218,151.23091,0.008,1.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:48:30,-33.96217,151.23123,0.030,3.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:48:40,-33.96210,151.23120,0.008,4.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:48:50,-33.96196,151.23119,0.015,6.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:49:00,-33.96190,151.23117,0.008,9.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:49:10,-33.96193,151.23118,0.004,1.6,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:49:20,-33.96185,151.23094,0.024,7.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:49:30,-33.96171,151.23102,0.017,0.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:49:40,-33.96180,151.23107,0.011,3.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:49:50,-33.96180,151.23108,0.001,10.0,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:50:00,-33.96201,151.23120,0.026,2.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:50:10,-33.96203,151.23123,0.003,7.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:50:20,-33.96199,151.23113,0.010,7.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:50:30,-33.96180,151.23105,0.022,4.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:50:40,-33.96180,151.23105,0.001,9.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:50:50,-33.96156,151.23092,0.029,0.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:51:00,-33.96156,151.23101,0.008,2.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:51:10,-33.96154,151.23102,0.003,2.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:51:20,-33.96151,151.23107,0.005,0.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:51:30,-33.96150,151.23111,0.004,8.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:51:40,-33.96156,151.23121,0.011,1.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:51:50,-33.96176,151.23101,0.028,2.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:52:00,-33.96193,151.23099,0.019,4.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:52:10,-33.96188,151.23106,0.008,9.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:52:20,-33.96189,151.23096,0.009,6.1,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:52:30,-33.96175,151.23107,0.019,1.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:52:40,-33.96174,151.23109,0.002,3.7,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:52:50,-33.96179,151.23095,0.015,0.9,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:53:00,-33.96177,151.23099,0.005,6.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:53:10,-33.96178,151.23100,0.001,8.2,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:53:20,-33.96174,151.23102,0.005,5.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:53:30,-33.96175,151.23107,0.004,7.4,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:53:40,-33.96176,151.23093,0.013,4.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:53:50,-33.96188,151.23087,0.015,3.8,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:54:00,-33.96187,151.23097,0.009,0.3,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
11052_SO58766_222,2007-12-14T20:54:10,-33.96185,151.23097,0.002,7.5,601d6b0e-f1a9-449d-aa8f-df01a3304f4a
